   9.9999982764826297E-003  -4.4999995095160141E-006   4.9999998509883872E-006
   1.9999987552967807E-002  -1.7999993538064867E-005   1.9999999403953549E-005
   2.9999958829467085E-002  -4.0499968585653854E-005   4.4999998658895482E-005
   3.9999903106010010E-002  -7.1999902152310131E-005   7.9999997615814194E-005
   4.9999811382653123E-002  -1.1249976273810324E-004   1.2499999627470969E-004
   5.9999674659488973E-002  -1.6199950984317657E-004   1.7999999463558195E-004
   6.9999483936655116E-002  -2.2049909396778787E-004   2.4499999269843097E-004
   7.9999230214343089E-002  -2.8799845661235879E-004   3.1999999046325678E-004
   8.9998904492807452E-002  -3.6449753027753329E-004   4.0499998793005934E-004
   9.9998497772374739E-002  -4.4999623846424524E-004   4.9999998509883865E-004
  0.10999800105345249       -5.4449449567379484E-004   6.0499998196959478E-004
  0.11999740533653826       -6.4799220740793416E-004   7.1999997854232771E-004
  0.12999670162222859       -7.6048927016896157E-004   8.4499997481703734E-004
  0.13999588091122803       -8.8198557145982548E-004   9.7999997079372390E-004
  0.14999493420435808       -1.0124809897842364E-003   1.1249999664723872E-003
  0.15999385250256631       -1.1519753946467890E-003   1.2799999618530271E-003
  0.16999262680693522       -1.3004686465530920E-003   1.4449999569356438E-003
  0.17999124811869133       -1.4579605970099082E-003   1.6199999517202373E-003
  0.18998970743921417       -1.6244510885253024E-003   1.8049999462068076E-003
  0.19998799577004525       -1.7999399546087995E-003   1.9999999403953546E-003
  0.20998610411289703       -1.9844270197715507E-003   2.2049999342858783E-003
  0.21998402346966200       -2.1779120995265092E-003   2.4199999278783791E-003
  0.22998174484242165       -2.3803950003886140E-003   2.6449999211728566E-003
  0.23997925923345542       -2.5918755198749842E-003   2.8799999141693108E-003
  0.24997655764524976       -2.8123534465051207E-003   3.1249999068677418E-003
  0.25997363108050703       -3.0418285598011190E-003   3.3799998992681494E-003
  0.26997047054215467       -3.2803006302878882E-003   3.6449998913705341E-003
  0.27996706703335406       -3.5277694194933815E-003   3.9199998831748956E-003
  0.28996341155750949       -3.7842346799488334E-003   4.2049998746812338E-003
  0.29995949511827724       -4.0496961551890094E-003   4.4999998658895486E-003
  0.30995530871957461       -4.3241535797524594E-003   4.8049998567998402E-003
  0.31995084336558882       -4.6076066791817865E-003   5.1199998474121084E-003
  0.32994609006078607       -4.9000551700239189E-003   5.4449998377263534E-003
  0.33994103980992041       -5.2014987598303945E-003   5.7799998277425751E-003
  0.34993568361804300       -5.5119371471576539E-003   6.1249998174607734E-003
  0.35993001249051082       -5.8313700215673388E-003   6.4799998068809494E-003
  0.36992401743299580       -6.1597970636266073E-003   6.8449997960031020E-003
  0.37991768945149385       -6.4972179449084488E-003   7.2199997848272314E-003
  0.38991101955233376       -6.8436323279920160E-003   7.6049997733533374E-003
  0.39990399874218630       -7.1990398664629595E-003   7.9999997615814201E-003
  0.40989661802807303       -7.5634402049137755E-003   8.4049997495114787E-003
  0.41988886841737555       -7.9368329789441614E-003   8.8199997371435149E-003
  0.42988074091784428       -8.3192178151613796E-003   9.2449997244775286E-003
  0.43987222653760755       -8.7105943311806319E-003   9.6799997115135181E-003
  0.44986331628518050       -9.1109621356254417E-003   1.0124999698251485E-002
  0.45985400116947428       -9.5203208281280424E-003   1.0579999684691428E-002
  0.46984427219980479       -9.9386699993297811E-003   1.1044999670833349E-002
  0.47983412038590184       -1.0366009230881530E-002   1.1519999656677245E-002
  0.48982353673791806       -1.0802338095444097E-002   1.2004999642223119E-002
  0.49981251226643797       -1.1247656156688662E-002   1.2499999627470969E-002
  0.50980103798248677       -1.1701962969297207E-002   1.3004999612420796E-002
  0.51978910489753960       -1.2165258078962965E-002   1.3519999597072599E-002
  0.52977670402353039       -1.2637541022390871E-002   1.4044999581426380E-002
  0.53976382637286091       -1.3118811327298027E-002   1.4579999565482137E-002
  0.54975046295840957       -1.3609068512414176E-002   1.5124999549239871E-002
  0.55973660479354059       -1.4108312087482181E-002   1.5679999532699582E-002
  0.56972224289211293       -1.4616541553258517E-002   1.6244999515861270E-002
  0.57970736826848934       -1.5133756401513768E-002   1.6819999498724935E-002
  0.58969197193754530       -1.5659956115033135E-002   1.7404999481290578E-002
  0.59967604491467796       -1.6195140167616959E-002   1.7999999463558194E-002
  0.60965957821581507       -1.6739308024081238E-002   1.8604999445527789E-002
  0.61964256285742425       -1.7292459140258169E-002   1.9219999427199361E-002
  0.62962498985652171       -1.7854592962996692E-002   1.9844999408572910E-002
  0.63960685023068120       -1.8425708930163036E-002   2.0479999389648434E-002
  0.64958813499804313       -1.9005806470641290E-002   2.1124999370425935E-002
  0.65956883517732368       -1.9594885004333974E-002   2.1779999350905414E-002
  0.66954894178782343       -2.0192943942162610E-002   2.2444999331086870E-002
  0.67952844584943650       -2.0799982686068318E-002   2.3119999310970304E-002
  0.68950733838265976       -2.1416000629012416E-002   2.3804999290555712E-002
  0.69948561040860147       -2.2040997154977020E-002   2.4499999269843097E-002
  0.70946325294899049       -2.2674971638965667E-002   2.5204999248832460E-002
  0.71944025702618508       -2.3317923447003935E-002   2.5919999227523801E-002
  0.72941661366318189       -2.3969851936140079E-002   2.6644999205917116E-002
  0.73939231388362514       -2.4630756454445672E-002   2.7379999184012408E-002
  0.74936734871181554       -2.5300636341016262E-002   2.8124999161809678E-002
  0.75934170917271893       -2.5979490925972029E-002   2.8879999139308925E-002
  0.76931538629197582       -2.6667319530458453E-002   2.9644999116510147E-002
  0.77928837109590976       -2.7364121466647000E-002   3.0419999093413346E-002
  0.78926065461153694       -2.8069896037735801E-002   3.1204999070018523E-002
